GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Spark Project Core,org.apache.spark.internal.config,ConfigBuilder..anonfun.regexConf.new Serializable() {...},0,6,0,0,0,1,0,2,0,2
Spark Project Core,org.apache.spark.internal.config,ConfigBuilder..anonfun.regexConf.new Serializable() {...},2,15,1,1,0,1,1,2,0,2
Spark Project Core,org.apache.spark.internal.config,ConfigEntryWithDefaultFunction,37,0,0,0,5,0,4,0,4,0
Spark Project Core,org.apache.spark.internal.config,ConfigBuilder..anonfun.fallbackConf.new Serializable() {...},6,6,0,0,0,1,1,1,1,1
Spark Project Core,org.apache.spark.internal.config,ConfigEntry,74,50,0,0,2,9,7,6,7,6
Spark Project Core,org.apache.spark.internal.config,package..anonfun.new Serializable() {...},1,13,1,1,0,1,1,3,0,3
Spark Project Core,org.apache.spark.internal.config,package..anonfun.new Serializable() {...},1,14,1,1,0,1,1,3,0,3
Spark Project Core,org.apache.spark.internal.config,package..anonfun.new Serializable() {...},1,14,1,1,0,1,1,3,0,3
Spark Project Core,org.apache.spark.internal.config,package..anonfun.new Serializable() {...},1,13,1,1,0,1,1,3,0,3
Spark Project Core,org.apache.spark.internal.config,package..anonfun.new Serializable() {...},1,18,2,2,0,1,2,3,0,3
Spark Project Core,org.apache.spark.internal.config,package..anonfun.new Serializable() {...},1,18,2,2,0,1,2,3,0,3
Spark Project Core,org.apache.spark.internal.config,package..anonfun.new Serializable() {...},1,13,1,1,0,1,1,3,0,3
Spark Project Core,org.apache.spark.internal.config,package..anonfun.new Serializable() {...},1,18,2,2,0,1,2,3,0,3
Spark Project Core,org.apache.spark.internal.config,TypedConfigBuilder..anonfun.createWithDefaultFunction.new Serializable() {...},12,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.internal.config,ConfigEntryWithDefaultString..anonfun.new Serializable() {...},2,18,1,1,0,1,1,2,0,2
Spark Project Core,org.apache.spark.internal.config,ConfigBuilder..anonfun.longConf.1..anonfun.apply.new Serializable() {...},0,11,0,0,0,1,0,2,0,2
Spark Project Core,org.apache.spark.internal.config,ConfigReader..anonfun.org.apache.spark.internal.config.ConfigReader..getOrDefault.new Serializable() {...},77,0,10,0,6,0,7,0,2,0
Spark Project Core,org.apache.spark.internal.config,OptionalConfigEntry,6,31,0,0,1,6,2,3,2,3
Spark Project Core,org.apache.spark.internal.config,TypedConfigBuilder..anonfun..lessinit.greater.1..anonfun.apply.new Serializable() {...},0,6,0,0,0,1,0,2,0,2
Spark Project Core,org.apache.spark.internal.config,OptionalConfigEntry..anonfun..lessinit.greater.new Serializable() {...},8,6,0,0,0,1,1,1,1,1
Spark Project Core,org.apache.spark.internal.config,OptionalConfigEntry..anonfun..lessinit.greater.new Serializable() {...},9,6,0,0,0,1,1,1,1,1
Spark Project Core,org.apache.spark.internal.config,ConfigHelpers..anonfun.stringToSeq.new Serializable() {...},0,6,0,0,0,1,0,2,0,2
Spark Project Core,org.apache.spark.internal.config,ConfigHelpers..anonfun.stringToSeq.new Serializable() {...},0,11,0,0,0,1,0,2,0,2
Spark Project Core,org.apache.spark.internal.config,TypedConfigBuilder..anonfun..lessinit.greater.new Serializable() {...},0,16,0,0,0,1,0,2,0,2
Spark Project Core,org.apache.spark.internal.config,ConfigEntryWithDefault,13,24,0,0,2,3,2,2,2,2
Spark Project Core,org.apache.spark.internal.config,FallbackConfigEntry..anonfun.readFrom.new Serializable() {...},2,18,1,1,0,1,1,2,0,2
Spark Project Core,org.apache.spark.internal.config,TypedConfigBuilder..anonfun.toSequence.new Serializable() {...},2,15,1,1,0,1,1,2,0,2
Spark Project Core,org.apache.spark.internal.config,TypedConfigBuilder..anonfun.toSequence.new Serializable() {...},2,15,1,1,0,1,1,2,0,2
Spark Project Core,org.apache.spark.internal.config,TypedConfigBuilder,32,184,0,2,4,24,1,13,1,12
Spark Project Core,org.apache.spark.api.java.function,package.,8,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HiveDelegationTokenProvider..anonfun.obtainDelegationTokens.1..anonfun.apply.mcV.sp.new Serializable() {...},34,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HBaseDelegationTokenProvider,235,0,10,0,25,0,28,0,23,0
Spark Project Core,org.apache.spark.deploy.security,HiveDelegationTokenProvider..anonfun.doAsRealUser.new Serializable() {...},9,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.4..anonfun.apply.new Serializable() {...},8,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.4..anonfun.apply.new Serializable() {...},11,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HBaseDelegationTokenProvider..anonfun.hbaseConf.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.isServiceEnabled.2..anonfun.apply.new Serializable() {...},50,0,2,0,1,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopFSDelegationTokenProvider..anonfun.new Serializable() {...},41,0,2,0,5,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.new Serializable() {...},45,0,2,0,5,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.new Serializable() {...},61,0,2,0,2,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HiveDelegationTokenProvider..anonfun.hiveConf.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HiveDelegationTokenProvider..anonfun.hiveConf.new Serializable() {...},14,0,2,0,1,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopFSDelegationTokenProvider..anonfun.org.apache.spark.deploy.security.HadoopFSDelegationTokenProvider..fetchDelegationTokens.1..anonfun.apply.new Serializable() {...},16,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopFSDelegationTokenProvider..anonfun.getTokenRenewalInterval.1..anonfun.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopFSDelegationTokenProvider..anonfun.getTokenRenewalInterval.1..anonfun.new Serializable() {...},21,0,2,0,3,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.obtainDelegationTokens.new Serializable() {...},48,0,4,0,5,0,4,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.obtainDelegationTokens.new Serializable() {...},13,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy.security,HiveDelegationTokenProvider,371,0,22,0,43,0,36,0,25,0
Spark Project Core,org.apache.spark.deploy.security,HadoopFSDelegationTokenProvider,189,0,6,0,21,0,30,0,27,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun..lessinit.greater.new Serializable() {...},21,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopFSDelegationTokenProvider..anonfun.org.apache.spark.deploy.security.HadoopFSDelegationTokenProvider..fetchDelegationTokens.new Serializable() {...},31,0,2,0,3,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopFSDelegationTokenProvider..anonfun.getTokenRenewer.new Serializable() {...},16,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopFSDelegationTokenProvider..anonfun.getTokenRenewer.new Serializable() {...},9,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.isServiceEnabled.new Serializable() {...},11,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.isServiceEnabled.new Serializable() {...},12,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.isServiceEnabled.new Serializable() {...},48,0,4,0,4,0,4,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HiveDelegationTokenProvider..anonfun.new Serializable() {...},9,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HiveDelegationTokenProvider..anonfun.obtainDelegationTokens.new Serializable() {...},33,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HiveDelegationTokenProvider..anonfun.obtainDelegationTokens.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HiveDelegationTokenProvider..anonfun.obtainDelegationTokens.new Serializable() {...},62,0,2,0,7,0,4,0,3,0
Spark Project Core,org.apache.spark.deploy.security,HiveDelegationTokenProvider..anonfun.obtainDelegationTokens.new Serializable() {...},8,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy.security,HiveDelegationTokenProvider..anonfun.obtainDelegationTokens.new Serializable() {...},14,0,2,0,1,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HiveDelegationTokenProvider..anonfun.obtainDelegationTokens.new Serializable() {...},81,0,0,0,2,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HiveDelegationTokenProvider..anonfun.obtainDelegationTokens.new Serializable() {...},38,0,2,0,1,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HiveDelegationTokenProvider..anon.new PrivilegedExceptionAction() {...},10,0,0,0,2,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.getDelegationTokenProviders.new Serializable() {...},10,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.getDelegationTokenProviders.new Serializable() {...},16,0,2,0,1,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.obtainDelegationTokens.2..anonfun.apply.new Serializable() {...},54,0,0,0,2,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HBaseDelegationTokenProvider..anonfun.obtainDelegationTokens.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HBaseDelegationTokenProvider..anonfun.obtainDelegationTokens.new Serializable() {...},38,0,2,0,1,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HBaseDelegationTokenProvider..anonfun.obtainDelegationTokens.new Serializable() {...},34,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager..anonfun.safeCreateProvider.new Serializable() {...},18,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopFSDelegationTokenProvider..anonfun.1..anonfun.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopFSDelegationTokenProvider..anonfun.1..anonfun.new Serializable() {...},16,0,0,0,4,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopFSDelegationTokenProvider..anonfun.getTokenRenewalInterval.1..anonfun.5..anonfun.apply.1..anonfun.apply.mcJ.sp.new Serializable() {...},53,0,2,0,1,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy.security,HadoopFSDelegationTokenProvider..anonfun.getTokenRenewalInterval.1..anonfun.5..anonfun.apply.new Serializable() {...},46,0,2,0,6,0,4,0,3,0
Spark Project Core,org.apache.spark.deploy.security,HadoopDelegationTokenManager,286,0,0,0,35,0,28,0,28,0
Spark Project Core,org.apache.spark.deploy.security,HadoopFSDelegationTokenProvider..anonfun.getTokenRenewalInterval.new Serializable() {...},61,0,4,0,7,0,4,0,2,0
Spark Project Core,org.apache.spark.input,WholeTextFileInputFormat..anonfun.new Serializable() {...},2,9,1,1,0,1,1,2,0,2
Spark Project Core,org.apache.spark.input,StreamFileInputFormat..anonfun.new Serializable() {...},0,6,0,0,0,1,0,2,0,2
Spark Project Core,org.apache.spark.input,StreamFileInputFormat..anonfun.new Serializable() {...},0,12,0,0,0,1,0,2,0,2
Spark Project Core,org.apache.spark.input,StreamRecordReader,0,8,0,0,0,2,0,2,0,2
Spark Project Core,org.apache.spark.input,FixedLengthBinaryInputFormat.,0,26,0,0,0,3,0,4,0,4
Spark Project Core,org.apache.spark.input,FixedLengthBinaryInputFormat..anonfun.isSplitable.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.input,WholeTextFileInputFormat,2,72,1,1,0,12,1,8,0,8
Spark Project Core,org.apache.spark.input,FixedLengthBinaryRecordReader,36,193,4,8,6,35,4,23,1,20
Spark Project Core,org.apache.spark.input,ConfigurableCombineFileRecordReader,0,36,0,2,0,9,0,7,0,6
Spark Project Core,org.apache.spark.input,StreamFileInputFormat,0,65,0,0,0,10,0,3,0,3
Spark Project Core,org.apache.spark.input,PortableDataStream,7,230,5,7,1,30,6,13,1,12
Spark Project Core,org.apache.spark.input,WholeTextFileRecordReader,17,94,3,3,2,23,5,9,3,8
Spark Project Core,org.apache.spark.input,FixedLengthBinaryInputFormat,88,63,3,3,3,13,22,7,19,7
Spark Project Core,org.apache.spark.input,StreamBasedRecordReader,7,79,2,2,1,18,2,13,1,12
Spark Project Core,org.apache.spark.input,Configurable.class,0,8,0,0,0,3,0,3,0,3
Spark Project Core,org.apache.spark.input,StreamInputFormat,0,11,0,0,0,3,0,2,0,2
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.readIntArr.new Serializable() {...},15,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.api.r,SerializationFormats,9,0,0,0,0,0,3,0,3,0
Spark Project Core,org.apache.spark.api.r,RRunner..anon.2..anonfun.run.3..anonfun.apply.new Serializable() {...},22,0,2,0,2,0,3,0,2,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.readStringArr.new Serializable() {...},11,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.writeObject.new Serializable() {...},10,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.writeObject.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.writeObject.new Serializable() {...},10,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.writeObject.new Serializable() {...},17,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.writeObject.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.writeObject.new Serializable() {...},35,0,2,0,2,0,3,0,2,0
Spark Project Core,org.apache.spark.api.r,SpecialLengths.,14,0,0,0,2,0,3,0,3,0
Spark Project Core,org.apache.spark.api.r,SparkRDefaults.,26,0,0,0,4,0,5,0,5,0
Spark Project Core,org.apache.spark.api.r,BufferedStreamThread..anonfun.run.new Serializable() {...},48,0,2,0,5,0,3,0,2,0
Spark Project Core,org.apache.spark.api.r,SerDe,168,0,0,0,0,0,36,0,36,0
Spark Project Core,org.apache.spark.api.r,RBackendHandler..anonfun.handleMethodCall.4..anonfun.apply.new Serializable() {...},56,0,2,0,1,0,3,0,2,0
Spark Project Core,org.apache.spark.api.r,RUtils..anonfun.isSparkRInstalled.new Serializable() {...},26,0,0,0,2,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.readBooleanArr.new Serializable() {...},15,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.api.r,RRunnerModes.,26,0,0,0,4,0,5,0,5,0
Spark Project Core,org.apache.spark.api.r,BaseRRDD,69,0,0,0,14,0,3,0,3,0
Spark Project Core,org.apache.spark.api.r,JVMObjectTracker..anonfun.apply.new Serializable() {...},36,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.readDoubleArr.new Serializable() {...},15,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.api.r,RUtils,20,0,0,0,0,0,6,0,6,0
Spark Project Core,org.apache.spark.api.r,RBackendHandler,743,0,34,0,103,0,42,0,25,0
Spark Project Core,org.apache.spark.api.r,BufferedStreamThread..anonfun.getLines.new Serializable() {...},32,0,4,0,2,0,5,0,3,0
Spark Project Core,org.apache.spark.api.r,BufferedStreamThread..anonfun.getLines.new Serializable() {...},24,0,2,0,2,0,3,0,2,0
Spark Project Core,org.apache.spark.api.r,RBackendHandler..anonfun.findMatchedSignature.1..anonfun.apply.mcVI.sp.new Serializable() {...},54,0,10,0,3,0,8,0,3,0
Spark Project Core,org.apache.spark.api.r,RRunner..anonfun.org.apache.spark.api.r.RRunner..read.new Serializable() {...},90,0,0,0,9,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,RRunner..anon.new Iterator() {...},405,0,8,0,10,0,96,0,92,0
Spark Project Core,org.apache.spark.api.r,RRunner..anon.new Thread() {...},233,0,24,0,34,0,15,0,3,0
Spark Project Core,org.apache.spark.api.r,BufferedStreamThread,139,0,0,0,9,0,24,0,24,0
Spark Project Core,org.apache.spark.api.r,PairwiseRRDD,65,0,4,0,5,0,5,0,3,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.writeIntArr.new Serializable() {...},15,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.api.r,JVMObjectId..anonfun.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,RRunner.,240,0,6,0,51,0,13,0,10,0
Spark Project Core,org.apache.spark.api.r,RBackendHandler..anonfun.findMatchedSignature.new Serializable() {...},187,0,48,0,24,0,27,0,3,0
Spark Project Core,org.apache.spark.api.r,SerializationFormats.,26,0,0,0,4,0,5,0,5,0
Spark Project Core,org.apache.spark.api.r,RBackendHandler..anonfun.handleMethodCall.2..anonfun.apply.new Serializable() {...},56,0,2,0,1,0,3,0,2,0
Spark Project Core,org.apache.spark.api.r,JVMObjectId.,27,0,2,0,1,0,7,0,6,0
Spark Project Core,org.apache.spark.api.r,RBackend..anonfun.main.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,RBackend..anonfun.main.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.readBytesArr.new Serializable() {...},11,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,StringRRDD,61,0,4,0,4,0,5,0,3,0
Spark Project Core,org.apache.spark.api.r,JVMObjectTracker,62,0,0,0,12,0,7,0,7,0
Spark Project Core,org.apache.spark.api.r,RUtils..anonfun.localSparkRPackagePath.new Serializable() {...},26,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.readList.new Serializable() {...},16,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.readArray.new Serializable() {...},16,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.readArray.new Serializable() {...},53,0,2,0,5,0,3,0,2,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.readArray.new Serializable() {...},14,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,SerDe..anonfun.readArray.new Serializable() {...},16,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,RRunnerModes,9,0,0,0,0,0,3,0,3,0
Spark Project Core,org.apache.spark.api.r,JVMObjectId,123,0,20,0,2,0,26,0,16,0
Spark Project Core,org.apache.spark.api.r,RBackend,217,0,10,0,29,0,27,0,22,0
Spark Project Core,org.apache.spark.api.r,RBackendHandler..anon.new Runnable() {...},26,0,0,0,5,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,RBackendHandler..anonfun.exceptionCaught.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,PairwiseRRDD..anonfun..lessinit.greater.new Serializable() {...},6,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,RBackendHandler..anonfun.handleMethodCall.new Serializable() {...},22,0,2,0,2,0,3,0,2,0
Spark Project Core,org.apache.spark.api.r,RBackendHandler..anonfun.handleMethodCall.new Serializable() {...},53,0,0,0,2,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,RBackendHandler..anonfun.handleMethodCall.new Serializable() {...},22,0,2,0,2,0,3,0,2,0
Spark Project Core,org.apache.spark.api.r,RBackendHandler..anonfun.handleMethodCall.new Serializable() {...},45,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,RBackendHandler..anonfun.handleMethodCall.new Serializable() {...},65,0,0,0,2,0,2,0,2,0
Spark Project Core,org.apache.spark.api.r,RUtils.,269,0,36,0,29,0,26,0,8,0
Spark Project Core,org.apache.spark.api.r,SerDe.,1582,0,136,0,236,0,116,0,39,0
Spark Project Core,org.apache.spark.api.r,RRDD.,146,0,10,0,19,0,11,0,6,0
